time(s),delay(ms)
22.427518,46.881
22.427554,46.91
22.427595,46.943
22.42761,46.951
22.429885,47.008
22.429917,47.014
22.429955999999997,47.036
22.42997,47.042
22.429979,47.044
22.429988,47.046
22.431053,46.77
22.431084,46.767
22.431124,46.789
22.43114,46.797
22.431169,46.818
22.431186,46.826
22.431215,45.807
22.431228,45.79
22.431257000000002,45.801
22.431273,45.792
22.431300999999998,45.803
22.431317,45.811
22.431348000000003,45.835
22.431364000000002,45.844
22.431396,45.869
22.431412,45.878
22.432432000000002,46.891
22.432461,46.913
22.4325,45.962
22.432516,45.958
22.432547,45.981
22.432564,45.991
22.436793,46.721
22.436821,46.73
22.436848,46.739
22.436858,46.726
22.436877,46.727
22.436887,46.729
22.436906,46.741
22.436916,46.743
22.436935000000002,46.753
22.437870999999998,47.681
22.437901,47.703
22.437919,47.713
22.438076000000002,45.771
22.4381,45.77
22.438132000000003,45.785
22.438148,45.785
22.438178,45.792
22.438194,45.792
22.438223999999998,45.806
22.43824,45.799
22.43828,45.821
22.439172,46.696
22.439187999999998,46.685
22.439198,46.668
22.439219,46.665
22.439229,46.639
22.439246999999998,46.642
22.439257,46.632
22.439275000000002,46.641
22.439284999999998,46.643
22.439302,46.653
22.441723999999997,49.068
22.441754,49.091
22.441771,49.101
22.441805,49.128
22.441822,49.136
22.441853,49.16
22.441868,49.167
22.441888,49.178
22.441898000000002,49.181
22.441916000000003,49.191
22.441924999999998,49.193
22.441943,47.151
22.441953,47.139
22.442747999999998,46.565
22.442777999999997,46.565
22.442812,46.58
22.442823,46.568
22.442841,46.568
22.442850999999997,46.561
22.442868999999998,46.571
22.442879,46.574
22.442897000000002,46.585
22.442906999999998,46.588
22.443856,47.53
22.443886,47.553
22.443921999999997,46.583
22.443938999999997,46.566
22.443971,46.578
22.443987,46.578
22.444011,46.594
22.444021,46.597
22.444046999999998,46.616
22.445057000000002,47.619
22.445074,46.6
22.445083999999998,46.59
22.445104,46.594
22.445114,46.597
22.445131,46.607
22.445141,46.609
22.449911,46.646
22.449942,46.655
22.449977999999998,46.675
22.449989000000002,46.663
22.450008999999998,46.674
22.450019,46.677
22.450037000000002,46.688
22.450045999999997,46.69
22.450063999999998,46.7
22.450074,46.702
22.45101,47.63
22.451031,47.644
22.451054,46.62
22.451064,46.61
22.451083999999998,46.614
22.451094,46.616
22.45112,46.636
22.451133000000002,46.642
22.453245,46.246
22.453268,46.252
22.453301,46.275
22.453315999999997,46.278
22.45334,46.294
22.453349,46.295
22.454418,46.194
22.454445,46.202
22.454473,46.215
22.454484,46.215
22.454503,46.224
22.454513,46.223
22.455698,46.291
22.455728,46.289
22.455765,46.301
22.455782,46.288
22.455813,46.287
22.455827000000003,46.287
22.455847000000002,46.294
22.455857,46.291
22.455875,46.297
22.455883999999998,46.295
22.456811000000002,46.089
22.456837,46.081
22.456865,46.095
22.456882,46.098
22.456913,46.115
22.456928,46.118
22.460427,46.055
22.460454000000002,46.05
22.460481,46.035
22.460492,46.031
22.460522,46.049
22.460538,46.045
22.461419999999997,46.073
22.46145,46.08
22.461479999999998,46.093
22.461491000000002,46.096
22.461512,46.101
22.461522000000002,46.103
22.462533999999998,46.065
22.462564999999998,46.076
22.462602,46.096
22.462619,46.09
22.462651,46.113
22.462666000000002,46.121
22.462691,46.139
22.462701000000003,46.142
22.46272,46.154
22.462729,46.156
22.463739,47.159
22.463768,47.18
22.464813999999997,46.284
22.464842,46.29
22.464877,46.294
22.464894,46.295
22.464917,46.308
22.464927,46.307
22.464945,46.312
22.464955000000003,46.309
22.465897000000002,46.239
22.465923,46.238
22.465954,46.237
22.465971,46.24
22.466001,46.258
22.466013999999998,46.248
22.466033,46.252
22.466042,46.248
22.466984,46.22
22.467011,46.236
22.467038,46.256
22.467049,46.259
22.467067,46.271
22.467077,46.273
22.467396,46.257
22.467426,46.266
22.467463,46.296
22.467481,46.307
22.467512,46.331
22.467529,46.341
22.468487,46.223
22.468506,46.21
22.468526999999998,46.208
22.468537,46.19
22.468556,46.2
22.468564999999998,46.202
22.468583,46.213
22.468592,46.215
22.468609,46.225
22.469862000000003,47.472
22.469884999999998,47.488
22.469901999999998,47.498
22.471053,45.928
22.471076,45.872
22.471109000000002,45.885
22.471122,45.89
22.471148,45.908
22.471158,45.911
22.472174,45.909
22.472204,45.906
22.472239000000002,45.883
22.472251,45.851
22.472272,45.85
22.472285,45.794
22.472316,45.782
22.472331999999998,45.776
22.472360000000002,45.795
22.473239000000003,46.665
22.473256000000003,46.674
22.473266,46.675
22.473287,46.687
22.473297,46.689
22.473315,46.698
22.473325,46.7
22.473342,45.927
22.473352,45.912
22.47337,45.911
22.474595,47.101
22.474619999999998,47.103
22.474635,47.105
22.474666000000003,47.127
22.474681,47.131
22.474712,47.147
22.474728,47.145
22.474754,47.158
22.474764,47.149
22.476778999999997,46.623
22.476802,46.625
22.476834,46.649
22.47685,46.658
22.476871,46.672
22.476881000000002,46.674
22.477936000000003,46.722
22.477966000000002,46.73
22.477995,46.742
22.478006,46.718
22.478025000000002,46.714
22.478035,46.716
22.478053,46.719
22.478062,46.717
22.478080000000002,46.727
22.479045,47.685
22.479072,46.691
22.479083,46.677
22.479108,46.693
22.479118,46.695
22.479136999999998,46.707
22.479146,46.709
22.483777999999997,45.829
22.484875,46.902
22.484901999999998,46.911
22.484913,46.897
22.484935,46.895
22.484946,46.888
22.484963,46.889
22.484973,46.874
22.484990000000003,46.873
22.484999,46.865
22.485967000000002,47.807
22.485995,47.817
22.486006,47.82
22.486029,47.836
22.486048,47.848
22.486058,47.851
22.486075,47.861
22.486086,47.864
22.486115,47.886
22.486131,47.894
22.486161,47.917
22.486178,47.927
22.48621,47.952
22.486228999999998,47.963
22.486262999999997,46.927
22.486278,46.916
22.486309000000002,46.93
22.486335,46.93
22.486371,46.958
22.487371,47.951
22.487399,47.971
22.487411,47.976
22.487435,47.993
22.487447,47.997
22.488532,45.918
22.488558,45.917
22.488585,45.907
22.488595,45.897
22.488614000000002,45.9
22.488624,45.903
22.488643,45.914
22.488654,45.918
22.491014,47.0
22.491043,47.008
22.491078,47.021
22.491091,47.009
22.491118999999998,47.019
22.491130000000002,47.007
22.491156999999998,47.016
22.491168000000002,47.011
22.491194,47.029
22.491205,47.032
22.491231,47.051
22.491242,47.055
22.491267,47.072
22.491277999999998,47.075
22.491304,47.094
22.491315,47.097
22.49134,46.145
22.491350999999998,46.137
22.491388,46.166
22.492137,46.908
22.492153,46.913
22.492167000000002,46.919
22.492195,45.84
22.492206,45.823
22.492232,45.826
22.492243,45.81
22.492269,45.827
22.492279999999997,45.83
22.492306,45.849
22.493225,46.761
22.49324,46.769
22.493254,46.776
22.497885,47.3
22.497901000000002,47.288
22.497929,47.297
22.497940999999997,47.281
22.497967,47.288
22.497978,47.283
22.498003,47.284
22.498013999999998,47.277
22.498039000000002,47.286
22.49805,47.258
22.498075,47.266
22.498086,47.266
22.498111,47.278
22.498123,47.277
22.498148,47.289
22.49816,47.287
22.498185000000003,47.299
22.498196,47.299
22.498221,47.315
22.499028,48.114
22.499044,48.122
22.499058,48.128
22.499085,45.678
22.499097000000003,45.656
22.499122,45.662
22.499133,45.664
22.499159,45.682
22.49917,45.685
22.499195,45.702
22.499207,45.707
22.500144,45.647
22.500158,45.635
22.500185000000002,45.645
22.500196,45.648
22.501492,45.889
22.50151,45.888
22.501540000000002,45.903
22.501552,45.892
22.501587,45.91
22.501598,45.913
22.501624,45.932
22.501634999999997,45.936
22.502624,46.918
22.502653,46.939
22.502683,46.962
22.502699,46.963
22.504929,46.887
22.504956,46.894
22.504983,46.905
22.504998,46.897
22.505022,46.904
22.505036,46.91
22.505066,46.933
22.505080999999997,46.941
22.505101999999997,46.953
22.506008,47.851
22.506025,47.86
22.506036,47.864
22.506057000000002,46.842
22.506071,46.836
22.506100999999997,46.849
22.506116000000002,46.841
22.506135999999998,46.845
22.50615,46.843
22.506169000000003,46.839
22.506183,46.832
22.506202000000002,46.843
22.506215,46.849
22.506235,46.862
22.506249,46.868
22.506268,46.879
22.506282,46.885
22.506301,46.896
22.506332999999998,46.921
22.507127,47.708
22.507141,47.715
22.507162,45.859
22.507176,45.862
22.507206,45.885
22.50722,45.892
22.507240000000003,45.905
22.507254,45.912
22.512901000000003,46.804
22.512921,46.802
22.512952000000002,46.801
22.512964,46.796
22.512991000000003,46.816
22.513002,46.82
22.513026999999997,46.837
22.513039,46.84
22.513317999999998,46.043
22.51334,46.046
22.513367,46.056
22.513378,46.043
22.513397,46.046
22.513407,46.04
22.513424999999998,46.035
22.513435,46.025
22.513453000000002,46.012
22.514415,46.941
22.514433,46.943
22.514444,46.94
22.514466,46.945
22.514476,46.938
22.514494,46.939
22.514504000000002,46.934
22.514526,46.945
22.514536,46.947
22.514554,46.958
22.516792000000002,49.189
22.516818999999998,49.208
22.516831,49.208
22.516855,47.12
22.516865000000003,47.117
22.516883,47.127
22.516893,47.13
22.51691,47.139
22.51692,47.142
22.518909,46.648
22.518937,46.648
22.518963,46.656
22.518974,46.65
22.518993,46.645
22.519003,46.637
22.519021000000002,46.639
22.519031,46.624
22.519047999999998,46.624
22.519057,46.617
22.519146,46.682
22.519168,46.688
22.519192999999998,46.704
22.519208,46.712
22.519236,46.731
22.51925,46.738
22.519271,46.751
22.519285,46.758
22.519305,46.77
22.519319,46.777
22.520265,47.715
22.520279,47.721
22.5203,46.888
22.520312999999998,46.891
22.520332999999997,46.904
22.520346,46.91
22.520365,46.922
22.520378,46.927
22.521558000000002,45.948
22.521580999999998,45.961
22.524995999999998,46.867
22.525024000000002,46.876
22.525052,46.888
22.525067,46.879
22.525080000000003,46.876
22.5251,46.88
22.525126,46.882
22.525139,46.873
22.525161,46.878
22.525175,46.884
22.525185,46.887
22.525192999999998,46.888
22.525212,46.894
22.525236,46.909
22.525260999999997,46.927
22.525275,46.933
22.525295,46.945
22.525309,46.951
22.525328000000002,46.963
22.526166,47.793
22.526182000000002,46.895
22.526191999999998,46.879
22.526213,46.891
22.526227,46.898
22.528433,45.977
22.528451,45.967
22.528474,45.974
22.528488000000003,45.964
22.528508000000002,45.967
22.528522000000002,45.973
22.528542,45.985
22.528556000000002,45.99
22.528576,46.003
22.528589,46.008
22.530569,45.93
22.530589,45.929
22.530612,45.935
22.530627,45.926
22.530655,45.937
22.530669999999997,45.945
22.53069,45.957
22.530703000000003,45.961
22.531736000000002,46.987
22.531754,46.997
22.531776,47.012
22.53179,47.018
22.533044999999998,46.859
22.533063,46.849
22.533086,46.855
22.533101,46.846
22.533115000000002,46.851
22.533141,46.87
22.533167000000002,46.889
22.533181,46.896
22.533208,46.915
22.533223000000003,46.923
22.533243,46.936
22.533257000000003,46.937
22.533277,45.965
22.533291000000002,45.957
22.533311,45.946
22.533324,45.932
22.533344,45.935
22.533358,45.941
22.533377,45.953
22.534253,46.822
22.534268,45.592
22.534278999999998,45.58
22.534299,45.583
22.534319,45.579
22.534342000000002,45.585
22.534357,45.591
22.534376,45.603
22.53439,45.61
22.53441,45.622
22.536776999999997,47.981
22.5368,47.996
22.536814999999997,48.004
22.536846,47.027
22.536857,47.027
22.536883999999997,47.047
22.536895,47.05
22.536921,47.069
22.536933,47.074
22.536958,46.047
22.536969000000003,46.035
22.53812,46.075
22.538133000000002,46.062
22.538154,46.067
22.538163,46.068
22.538182,46.08
22.53819,46.081
22.541708999999997,46.154
22.541729,46.158
22.54176,46.181
22.541771,46.185
22.541798,46.205
22.541809,46.209
22.542808,46.147
22.542825,46.141
22.542855,46.162
22.542866,46.165
22.542893,46.185
22.542904,46.189
22.544900000000002,47.109
22.544916,47.097
22.544945,47.108
22.544956,47.111
22.544982,47.129
22.544994,47.134
22.545019,47.152
22.54503,47.156
22.545316,46.089
22.545330999999997,46.076
22.545358,46.086
22.545368999999997,46.088
22.546401000000003,46.077
22.546417,46.064
22.546445,46.075
22.546457,46.079
22.546481,46.096
22.546492999999998,46.101
22.547566,46.171
22.547580000000004,46.153
22.547607,46.153
22.547618999999997,46.14
22.547645,46.149
22.547656,46.151
22.547682000000002,46.17
22.547693,46.174
22.547719,46.193
22.548693,47.16
22.548707999999998,47.167
22.548721,47.173
22.548748,46.222
22.548759999999998,46.211
22.548786,46.221
22.548797,46.224
22.552220000000002,46.024
22.552239,46.015
22.552269,46.023
22.552281,46.026
22.552308,46.045
22.552319999999998,46.05
22.553335999999998,46.054
22.553368,46.064
22.553401,46.081
22.553419,46.091
22.553448,46.11
22.553461,46.115
22.554445,46.038
22.554467,46.036
22.55449,46.041
22.554499,46.028
22.554516,46.02
22.554525,46.021
22.554541,46.03
22.554548999999998,46.031
22.554565,46.04
22.555996,47.464
22.556013,47.474
22.556024,47.478
22.556044,47.491
22.556054,47.493
22.556072,45.464
22.556082,45.446
22.556099999999997,45.447
22.556109,45.425
22.556127,45.433
22.556137,45.436
22.556154,45.446
22.556164,45.449
22.556181000000002,45.459
22.557230999999998,46.502
22.558335,45.562
22.558353,45.554
22.558377,45.57
22.558387,45.572
22.558395,45.573
22.558403,45.57
22.559442999999998,46.258
22.559459,46.249
22.559468000000003,46.24
22.559487,46.236
22.559506000000003,46.238
22.559519,46.243
22.559538,46.255
22.559551,46.261
22.559577,46.28
22.559587999999998,46.284
22.560712,47.402
22.560727999999997,47.411
22.560747,46.408
22.560757000000002,46.39
22.560774000000002,46.389
22.560783999999998,46.375
22.560802,46.384
22.560811,46.386
22.560828,46.396
22.562006,47.567
22.562038,47.592
22.562052,47.599
22.562062,47.602
22.562085,47.618
22.564289000000002,46.406
22.564317,46.412
22.564344000000002,46.43
22.564355,46.434
22.564374,46.446
22.564383999999997,46.447
22.565535,46.364
22.565565,46.368
22.56558,46.365
22.565604999999998,46.365
22.565632,46.374
22.565646,46.37
22.565668000000002,46.368
22.565682000000002,46.364
22.565711,46.374
22.566641999999998,47.28
22.566658,47.287
22.566669,47.289
22.566689999999998,47.298
22.566705000000002,47.299
22.56673,47.31
22.566744,47.299
22.566764,47.304
22.566778,47.304
22.566787,47.299
22.567972,48.47
22.567988,48.471
22.567997,48.467
22.568017,47.656
22.56803,47.626
22.56804,47.62
22.568059,47.626
22.568081999999997,47.637
22.568095,47.639
22.568114,45.495
22.568127,45.484
22.568136,45.476
22.568154999999997,45.487
22.570179,46.36
22.570193,46.363
22.570202000000002,46.365
22.570222,46.378
22.57025,46.399
22.570266,46.408
22.570293000000003,45.375
22.570308,45.369
22.571273,46.301
22.571292,46.312
22.571311,46.324
22.571325,46.331
22.57135,46.349
22.571363,46.355
22.572371,46.289
22.572387,46.292
22.572408,46.306
22.572421,46.311
22.572431,46.314
22.572438,46.314
22.575212,45.752
22.575256,45.783
22.576236,45.494
22.576255,45.479
22.578919999999997,47.083
22.578948,47.096
22.578958,47.093
22.578967000000002,47.089
22.57899,47.101
22.579019,47.119
22.580034,46.961
22.580061,46.955
22.580071,46.937
22.580097000000002,46.923
22.580125,46.919
22.58014,46.899
22.58015,46.871
22.580169,46.86
22.580192999999998,46.855
22.580206999999998,46.832
22.580227999999998,46.839
22.580243,46.842
22.580253,46.837
22.580261,46.831
22.58028,46.837
22.580304,46.847
22.580328,46.857
22.580342,46.857
22.580362,46.863
22.580376,46.863
22.581519,47.992
22.581537,47.996
22.581558,48.004
22.581572,48.005
22.581593,47.236
22.581606,47.219
22.581625,47.185
22.581639,47.186
22.581658,47.192
22.582686000000002,48.207
22.582705999999998,48.215
22.582716,48.213
22.583891,46.138
22.583918,46.141
22.583942999999998,46.143
22.583959,46.13
22.583984,46.13
22.583999,46.121
22.584019,46.111
22.584034,46.104
22.584055,46.114
22.584069,46.119
22.58409,46.13
22.584104,46.133
22.584124,46.144
22.584138,46.148
22.584158,46.159
22.584172,46.164
22.584191999999998,46.175
22.584205,46.179
22.585159,45.891
22.585174,45.874
22.585195,45.865
22.585209,45.843
22.585228999999998,45.835
22.585241999999997,45.82
22.585262,45.827
22.585275000000003,45.827
22.585295,45.833
22.586202,46.726
22.591039000000002,46.963
22.591067,46.963
22.591095000000003,46.982
22.59111,46.99
22.59114,47.013
22.591155,47.021
22.591165,45.961
22.591184000000002,45.956
22.591217,45.971
22.591232,45.961
22.591253000000002,45.965
22.591268,45.964
22.591288,45.961
22.591302,45.956
22.591322,45.96
22.591336,45.95
22.592398,46.994
22.592417,46.997
22.592447,47.002
22.592463,47.009
22.592486,47.025
22.5925,47.032
22.592509,47.034
22.592517,47.035
22.592535,47.045
22.593528,48.031
22.593543,48.039
22.593553,48.04
22.593574,48.054
22.593589,48.062
22.593616,48.081
22.59363,48.088
22.59365,48.1
22.593664,48.107
22.593684,47.343
22.595955999999997,49.585
22.595974,48.279
22.595985,48.264
22.596007,48.261
22.596021,48.266
22.596041,48.278
22.596055,48.285
22.596075,47.284
22.596089,47.278
22.596108,47.289
22.596122,47.295
22.596141,47.303
22.596155,47.309
22.597101,46.013
22.597116000000003,46.007
22.597144,46.027
22.59716,46.036
22.598171999999998,46.054
22.598187000000003,46.047
22.598207,46.045
22.598222,46.051
22.59925,45.919
22.599266,45.897
22.599288,45.897
22.599303,45.887
22.599334,45.901
22.599348999999997,45.899
22.599369,45.894
22.599383000000003,45.89
22.599403,45.894
22.600577,47.044
22.601744999999998,48.194
22.601761999999997,48.194
22.601784,48.18
22.601798,48.186
22.601819,48.2
22.601833,48.208
22.601851999999997,48.219
22.601866,48.227
22.601886,48.24
22.601899,48.247
22.601919000000002,48.26
22.601932,48.266
22.601951,48.278
22.601965,48.286
22.601984,48.298
22.601997,48.305
22.602017,48.318
22.602037,48.331
22.60285,49.137
22.602867999999997,49.149
22.604164,45.735
22.604195999999998,45.751
22.605280999999998,45.643
22.605307,45.649
22.60534,45.666
22.605352,45.655
22.605370999999998,45.652
22.60538,45.644
22.605389,45.645
22.605397,45.646
22.605404999999998,45.646
22.607859,48.093
22.607886999999998,48.114
22.607899,48.118
22.607923,48.134
22.607933,48.136
22.607951,47.154
22.60796,47.134
22.607978,47.127
22.607988000000002,47.109
22.608005000000002,47.118
22.608014999999998,47.121
22.608031999999998,47.131
22.608042,47.134
22.608060000000002,47.145
22.608069,47.147
22.608087,47.158
22.608096,47.16
22.609955999999997,46.811
22.609983,46.814
22.610008999999998,46.809
22.610019,46.81
22.610038,46.822
22.610046999999998,46.824
22.610065,46.835
22.610075000000002,46.838
22.611385,45.874
22.61141,45.872
22.611441,45.88
22.611451000000002,45.849
22.61147,45.843
22.611479,45.836
22.611497,45.831
22.611507000000003,45.824
22.611524000000003,45.832
22.611534,45.835
22.613692999999998,47.986
22.613719,48.005
22.613746,48.025
22.613756000000002,48.028
22.613765,48.03
22.613773000000002,48.031
22.613782999999998,48.033
22.613801,48.044
22.613818,47.074
22.613834999999998,47.066
22.613851,47.061
22.61386,47.054
22.613868999999998,47.055
22.613887,47.065
22.613903999999998,47.075
22.613913,47.077
22.617347000000002,45.898
22.617373999999998,45.899
22.617414,45.922
22.617431,45.915
22.617463,45.931
22.61748,45.932
22.617511999999998,45.941
22.617528999999998,45.942
22.61756,45.957
22.61968,48.055
22.619708,48.075
22.619719,48.077
22.619743999999997,48.094
22.619755,48.098
22.619773000000002,48.109
22.619782,48.111
22.619799999999998,48.122
22.619809,48.124
22.619827,48.135
22.619837,48.138
22.619855,48.148
22.619864,48.151
22.619882,48.162
22.619891,48.164
22.621898,47.055
22.621925,47.055
22.621952,47.065
22.621963,47.053
22.621983,47.055
22.621992,47.055
22.62201,47.065
22.622019,47.067
22.622037,47.078
22.622048,47.082
22.622077,47.104
22.622093,47.113
22.623021,46.553
22.623047999999997,46.556
22.623075,46.56
22.623086,46.563
22.623105,46.574
22.623114,46.576
22.623133000000003,46.588
22.623142,46.59
22.62316,46.6
22.623169,46.601
22.625464,46.316
22.625489,46.314
22.625514,46.322
22.625525000000003,46.309
22.625543,46.311
22.625552,46.303
22.62556,46.288
22.625569,46.279
22.625588,46.283
22.625605,46.277
22.626637,47.3
22.626659,47.314
22.626681,47.33
22.626692,47.334
22.626706,47.34
22.626736,47.363
22.626763,47.383
22.626772000000003,47.385
22.626792000000002,47.398
22.627126,47.724
22.627142,47.732
22.627152,47.735
22.62717,47.746
22.627181,47.749
22.627209999999998,46.93
22.627225,46.925
22.627253,46.929
22.627269000000002,46.937
22.627295999999998,46.957
22.629625,49.279
22.629651999999997,47.01
22.629664000000002,47.0
22.629687999999998,47.009
22.629699000000002,46.997
22.629718,46.999
22.629727,47.001
22.629745,47.011
22.629755,47.014
22.629772,47.024
22.629782,47.027
22.6298,47.038
22.629809,47.04
22.631106,46.098
22.631133000000002,46.099
22.63116,46.109
22.631171,46.112
22.63336,45.756
22.633385999999998,45.755
22.633397000000002,45.749
22.633405,45.748
22.633429,45.764
22.633447,45.775
22.634674999999998,45.949
22.634702,45.95
22.634713,45.944
22.634722,45.945
22.634747,45.964
22.634764999999998,45.974
22.6368,46.076
22.636826,46.081
22.636837,46.084
22.636846000000002,46.086
22.636868999999997,46.102
22.636886999999998,46.112
22.637922999999997,46.713
22.637949,46.719
22.63796,46.713
22.637969000000002,46.714
22.637992999999998,46.731
22.638012,46.743
22.639011,46.677
22.639039,46.679
22.639067,46.69
22.639079000000002,46.695
22.639088,46.696
22.639105,46.706
22.639122999999998,45.445
22.639132,45.425
22.63914,45.414
22.639157,45.405
22.639173,45.404
22.639183,45.404
22.639191,45.405
22.639199,45.405
22.639216,45.414
22.641996,48.187
22.642025,48.208
22.642036,48.211
22.642061,47.278
22.642072,47.269
22.642104,47.285
22.64212,47.293
22.644584,46.249
22.644612000000002,46.252
22.644638,46.261
22.644649,46.263
22.644668000000003,46.275
22.644678,46.278
22.644695,46.287
22.645705999999997,46.309
22.645735000000002,46.318
22.645746,46.313
22.645755,46.314
22.645777,46.329
22.645795999999997,46.341
22.646831,46.283
22.646858,46.281
22.646869,46.27
22.646893,46.269
22.646903,46.251
22.646922,46.257
22.646936,46.263
22.646951,46.271
22.646981,46.293
22.647295,46.6
22.647322,46.619
22.647348,46.638
22.649507,46.757
22.649532999999998,46.76
22.649545,46.755
22.649568,46.755
22.649579000000003,46.742
22.649588,46.721
22.649596000000003,46.703
22.649605,46.702
22.649624,46.714
22.649642,46.725
22.649659,46.734
22.649676,46.744
22.649686000000003,46.746
22.649694,46.746
22.649703000000002,46.748
22.649711,46.749
22.651716,46.212
22.651743999999997,46.217
22.651755,46.211
22.65178,46.211
22.651790000000002,46.202
22.651799,46.194
22.651818,46.205
22.651836,46.215
22.651845,46.217
22.652995,47.36
22.65302,47.378
22.653050999999998,46.429
22.653066,46.424
22.653080000000003,46.422
22.65311,46.429
22.653140999999998,46.443
22.653153999999997,46.449
22.653171999999998,46.46
22.653182,46.462
22.65319,46.463
22.653199,46.465
22.653207,46.466
22.653223,46.475
22.654393,45.651
22.654422,45.666
22.654432,45.668
22.654441,45.67
22.654466,45.688
22.654486000000002,45.701
22.656952,46.792
22.656978,46.805
22.657003,46.823
22.657018,46.831
22.657041,46.846
22.657056,46.854
22.657076,45.791
22.65709,45.785
22.657116000000002,45.794
22.657131,45.787
22.657151000000002,45.79
22.657164,45.795
22.657184,45.808
22.657197,45.808
22.657216000000002,45.814
22.658137999999997,45.672
22.658153,45.659
22.658163000000002,45.652
22.658184000000002,45.657
22.658199,45.664
22.658229,45.686
22.658251,45.702
22.660481,45.564
22.660497,45.552
22.660519,45.556
22.661016,46.028
22.661030999999998,46.025
22.661041,46.019
22.661061,46.022
22.661075,46.028
22.661096,46.042
22.661109,46.048
22.66113,46.062
22.661143,46.068
22.663215,45.937
22.663242999999998,45.941
22.663253,45.934
22.663262,45.915
22.663289,45.908
22.663317,45.904
22.663343,45.885
22.663357,45.881
22.663366999999997,45.875
22.663387,45.879
22.66432,46.796
22.664337,46.798
22.664346000000002,46.792
22.664366,46.797
22.664394,46.81
22.664409,46.811
22.664437000000003,46.827
22.664452,46.834
22.664473,46.037
22.665763,47.299
22.665779999999998,47.299
22.668172,46.078
22.668201,46.071
22.668211,46.069
22.668236,46.069
22.668252,46.068
22.66828,46.087
22.670523,46.229
22.670551,46.241
22.670562999999998,46.241
22.670588,46.253
22.671084,45.672
22.671101,45.677
22.671110000000002,45.674
22.672233,45.637
22.672256,45.628
22.672286,45.628
22.672301,45.599
22.672322,45.591
22.672335999999998,45.575
22.672356,45.555
22.672369,45.54
22.672389,45.531
22.672403,45.507
22.673636,46.727
22.673655999999998,46.734
22.673666,46.73
22.673688,46.738
22.673713,46.75
22.673728,46.75
22.673748,46.757
22.673762,46.757
22.673772,46.754
22.674773000000002,47.744
22.674792,47.751
22.674802,47.488
22.674826,47.484
22.67484,47.467
22.674868999999997,47.483
22.674884,47.486
22.674905,47.493
22.674919000000003,46.507
22.67494,46.516
22.675908,47.471
22.675935000000003,47.487
22.675946,47.486
22.675972,47.501
22.677004,46.274
22.677032,46.272
22.677043,46.256
22.677066999999997,46.244
22.677083,46.223
22.677107,46.216
22.677121,46.202
22.677142,46.209
22.677156,46.211
22.677177,46.219
22.677191,46.22
22.677211,46.226
22.677225,46.227
22.678462,46.326
22.678481,46.316
22.678504,46.31
22.678519,46.263
22.678539,46.248
22.678553,46.248
22.678573,46.257
22.678586,46.257
22.678606,46.263
22.679633999999997,47.278
22.679662,47.293
22.679674,47.291
22.684288000000002,46.127
22.684316,46.121
22.684341,46.117
22.684352,46.085
22.684369,46.073
22.684378000000002,46.033
22.684386,46.01
22.684395000000002,45.989
22.684413,45.993
22.685471,47.039
22.685487000000002,47.042
22.685495,47.037
22.685504,47.031
22.685522000000002,47.036
22.68554,47.04
22.68555,46.206
22.685567,46.196
22.685576,46.177
22.685593,46.156
22.687082999999998,47.616
22.687099,47.603
22.687109,47.573
22.687129000000002,47.557
22.687139,47.539
22.687155999999998,47.528
22.687165,47.525
22.687184000000002,47.531
22.687193,47.526
22.687210999999998,47.53
22.687221,47.527
22.687238,47.53
22.687247,47.524
22.687265,47.528
22.687274000000002,47.523
22.688259,46.06
22.688286,46.058
22.688312000000003,46.054
22.688323,45.997
22.688332,45.965
22.688341,45.945
22.688359000000002,45.949
22.688377,45.955
22.688396,45.961
22.688405,45.957
22.689378,46.917
22.689404999999997,46.93
22.689432,46.94
22.689442,46.935
22.68946,46.94
22.68947,46.143
22.689488,46.15
22.689497,46.146
22.689515,46.153
22.69068,47.306
22.690713,47.328
22.691765,46.205
22.691785,46.197
22.691795,46.18
22.691816,46.162
22.691834,46.145
22.691862,46.159
22.691877,46.162
22.691905,46.176
22.691919000000002,46.175
22.693071,47.313
22.693095,47.324
22.693127,47.335
22.693141999999998,45.981
22.693169,45.979
22.693184000000002,45.966
22.693214,45.96
22.693229,45.943
22.69326,45.937
22.693276,45.925
22.693299,45.934
22.693309000000003,45.931
22.694327,46.935
22.694350999999997,46.945
22.694385999999998,46.967
22.694402999999998,46.97
22.694426,46.126
22.694435000000002,46.108
22.694452000000002,46.112
22.694461999999998,46.11
22.694470000000003,46.107
22.694488,46.114
22.696652999999998,45.987
22.69668,45.997
22.69669,45.995
22.696714,46.008
22.696733000000002,46.015
22.698163,46.122
22.698183,46.115
22.698193,46.097
22.698201,46.093
22.698221,46.1
22.698238,46.102
22.699064,45.914
22.699087,45.921
22.699097000000002,45.917
22.699106,45.914
22.699127,45.922
22.699145,45.928
22.700195,45.843
22.700218,45.829
22.700228,45.785
22.700249,45.773
22.700259,45.753
22.700268,45.719
22.700276000000002,45.713
22.700293000000002,45.718
22.70031,45.722
22.701605999999998,47.004
22.70163,47.014
22.701661,47.031
22.701678,47.035
22.701707,47.051
22.702783,45.911
22.702814,45.912
22.702833,45.917
22.703937000000003,47.009
22.703965,47.026
22.703992,47.042
22.705014,47.015
22.70504,47.009
22.705057,46.996
22.705080000000002,46.981
22.70509,46.957
22.705107,46.958
22.705116999999998,46.953
22.705133999999997,46.956
22.705144,46.952
